Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 12:34,4,816FDA8C0,4,8188E5240,945958.23,Rupee,945958.23,Rupee,Credit Card,0
2022/09/06 12:51,4,816FDA8C0,4,8188E5240,8599240.43,Rupee,8599240.43,Rupee,ACH,0
2022/09/06 12:33,226922,80BEDE5D0,4,818AE96B0,12066.7,Rupee,12066.7,Rupee,Cheque,0
2022/09/06 12:55,226922,80BEDE5D0,4,818AE96B0,75437.71,Rupee,75437.71,Rupee,Cash,0
2022/09/06 12:41,159678,8170E3C10,4,818FC8BC0,2086.08,Rupee,2086.08,Rupee,Cheque,0
2022/09/06 12:39,159678,8170E3C10,4,818FC8BC0,6886.99,Rupee,6886.99,Rupee,Credit Card,0
2022/09/06 12:31,259893,816F76E70,4,8191F09D0,8589398.84,Rupee,8589398.84,Rupee,Cheque,0
2022/09/06 12:41,259893,816F76E70,4,8191F09D0,826012.73,Rupee,826012.73,Rupee,Credit Card,0
2022/09/06 12:54,259893,816F76E70,4,8191F09D0,1580505.14,Rupee,1580505.14,Rupee,ACH,0
2022/09/06 12:39,268223,8193E0AE0,4,8194FBBB0,27651.2,Rupee,27651.2,Rupee,Cheque,0
2022/09/06 12:33,268223,8193E0AE0,4,8194FBBB0,11430.1,Rupee,11430.1,Rupee,Credit Card,0
2022/09/06 12:30,165793,8191D3230,4,81A056C70,40163.03,Rupee,40163.03,Rupee,Cheque,0
2022/09/06 12:46,171918,81D6C5A00,4,81ED6A570,23729.43,Ruble,23729.43,Ruble,Cheque,0
2022/09/06 12:56,171918,81D6C5A00,4,81ED6A570,12914.55,Ruble,12914.55,Ruble,ACH,0
2022/09/06 12:37,28,81A309170,4,82152D830,1523.55,Ruble,1523.55,Ruble,Cheque,0
2022/09/06 12:37,28,81A309170,4,82152D830,1764.56,Ruble,1764.56,Ruble,Credit Card,0
2022/09/06 13:29,242300,810169780,4,811A54000,229734.58,Yen,229734.58,Yen,Cheque,0
2022/09/06 13:15,242300,810169780,4,811A54000,344436.72,Yen,344436.72,Yen,Credit Card,0
2022/09/06 13:04,39424,80EFF9850,4,8128B20D0,48450.83,Yen,48450.83,Yen,Cheque,0
2022/09/06 13:23,39424,80EFF9850,4,8128B20D0,90675.94,Yen,90675.94,Yen,Credit Card,0
2022/09/06 13:15,70,100428738,4,8133994A0,36440.12,Yen,36440.12,Yen,Cheque,0
2022/09/06 13:29,70,100428738,4,8133994A0,3493.61,Yen,3493.61,Yen,Credit Card,0
2022/09/06 13:12,70,100428738,4,81488B880,1749.82,Yen,1749.82,Yen,Cheque,0
2022/09/06 13:23,70,100428738,4,81488B880,3051.76,Yen,3051.76,Yen,Credit Card,0
2022/09/06 13:04,149038,8156FF060,4,8157B6A30,508922.82,Yen,508922.82,Yen,Cheque,0
2022/09/06 13:23,149038,8156FF060,4,8157B6A30,608870.6,Yen,608870.6,Yen,Credit Card,0
2022/09/06 13:02,152677,815830A40,4,8158F80B0,86891.15,Yen,86891.15,Yen,Cheque,0
2022/09/06 13:03,152677,815830A40,4,8158F80B0,161955.78,Yen,161955.78,Yen,Credit Card,0
2022/09/06 13:06,239767,80ECF4ED0,4,84473B700,18221.67,Yen,18221.67,Yen,Cheque,0
2022/09/06 13:04,239767,80ECF4ED0,4,84473B700,8913.64,Yen,8913.64,Yen,Cash,0
2022/09/06 13:28,70,100428780,4,815EBAEC0,66990.5,Rupee,66990.5,Rupee,Cheque,0
2022/09/06 13:12,70,100428780,4,815EBAEC0,53841.28,Rupee,53841.28,Rupee,Cash,0
2022/09/06 13:26,25,815E5EF50,4,815F14A60,11100640.22,Rupee,11100640.22,Rupee,Cheque,0
2022/09/06 13:05,70,100428780,4,81602A660,35973300.05,Rupee,35973300.05,Rupee,Cheque,0
2022/09/06 13:27,70,100428780,4,81602A660,536363.99,Rupee,536363.99,Rupee,Credit Card,0
2022/09/06 13:11,70,100428780,4,81602A660,40376923.17,Rupee,40376923.17,Rupee,Cash,0
2022/09/06 13:20,25,815E1BA10,4,816174030,252155.33,Rupee,252155.33,Rupee,Cheque,0
2022/09/06 13:23,76,815E733F0,4,816194450,2227672.35,Rupee,2227672.35,Rupee,Cheque,0
2022/09/06 13:29,25,80009D950,4,8163C9110,34180.27,Rupee,34180.27,Rupee,Cheque,0
2022/09/06 13:04,25,80009D950,4,8163C9110,7057.05,Rupee,7057.05,Rupee,Cash,0
2022/09/06 13:21,25,80009D950,4,8163C9110,2179.61,Rupee,2179.61,Rupee,Wire,0
2022/09/06 13:29,6,816327F70,4,8168FEFE0,155495.78,Rupee,155495.78,Rupee,Cheque,0
2022/09/06 13:06,6,816327F70,4,8168FEFE0,38814.25,Rupee,38814.25,Rupee,Credit Card,0
2022/09/06 13:26,6,816327F70,4,8168FEFE0,60313.09,Rupee,60313.09,Rupee,Cash,0
2022/09/06 13:11,6,816327F70,4,8168FEFE0,2823.79,Rupee,2823.79,Rupee,Wire,0
2022/09/06 13:03,25,8165FD740,4,816C78410,845933.84,Rupee,845933.84,Rupee,Cheque,0
2022/09/06 13:13,25,8165FD740,4,816C78410,32371.69,Rupee,32371.69,Rupee,Credit Card,0
2022/09/06 13:16,65399,81813D340,4,8181AE920,63154.32,Rupee,63154.32,Rupee,Cheque,0
2022/09/06 13:17,65399,81813D340,4,8181AE920,130500.73,Rupee,130500.73,Rupee,Credit Card,0
2022/09/06 13:02,121111,80BCB8130,4,81937F6C0,784099286.51,Rupee,784099286.51,Rupee,Cheque,0
2022/09/06 13:22,121111,80BCB8130,4,81937F6C0,27267052.52,Rupee,27267052.52,Rupee,Credit Card,0
2022/09/06 13:20,25,812797E90,4,8198DEFB0,36843.29,Rupee,36843.29,Rupee,Cheque,0
2022/09/06 13:00,65994,818DF0960,4,819DC2A50,68074.3,Rupee,68074.3,Rupee,Cheque,0
2022/09/06 13:26,65994,818DF0960,4,819DC2A50,19500.68,Rupee,19500.68,Rupee,Credit Card,0
2022/09/06 13:13,4,8000A38F0,4,818914460,19657.42,Ruble,19657.42,Ruble,Cheque,0
2022/09/06 13:14,4,8000A38F0,4,818914460,72726.78,Ruble,72726.78,Ruble,Credit Card,0
2022/09/06 13:29,28,8000A4860,4,818922D20,690895.94,Ruble,690895.94,Ruble,Cheque,0
2022/09/06 13:00,28,8000A4860,4,818922D20,2015737.93,Ruble,2015737.93,Ruble,Cash,0
2022/09/06 13:02,28,81A526870,4,81A580910,123132.76,Ruble,123132.76,Ruble,Cheque,0
2022/09/06 13:18,28,81A526870,4,81A580910,224521.77,Ruble,224521.77,Ruble,ACH,0
2022/09/06 13:14,28,81A526870,4,81A580910,42286.96,Ruble,42286.96,Ruble,Wire,0
2022/09/06 13:14,266915,81A53B530,4,81ADBCFA0,10800.1,Ruble,10800.1,Ruble,Cheque,0
2022/09/06 13:00,266915,81A53B530,4,81ADBCFA0,34369.55,Ruble,34369.55,Ruble,Credit Card,0
2022/09/06 13:05,4,81A53E160,4,81AE3AE80,1745070.99,Ruble,1745070.99,Ruble,Cheque,0
2022/09/06 13:13,172103,81A9C5E40,4,81A6E1A20,68638.08,Ruble,68638.08,Ruble,Cheque,0
2022/09/06 13:14,172103,81A9C5E40,4,81A6E1A20,17544.86,Ruble,17544.86,Ruble,Cash,0
2022/09/06 13:07,172103,81A9C5E40,4,81A6E1A20,158.13,Ruble,158.13,Ruble,ACH,0
2022/09/06 13:17,172103,81A9C5E40,4,81B4DFB80,121619.86,Ruble,121619.86,Ruble,Cheque,0
2022/09/06 13:28,172103,81A9C5E40,4,81B4DFB80,193841.49,Ruble,193841.49,Ruble,Credit Card,0
2022/09/06 13:24,266946,81A57C840,4,81B53DC10,169126.17,Ruble,169126.17,Ruble,Cheque,0
2022/09/06 13:12,266946,81A57C840,4,81B53DC10,60076.63,Ruble,60076.63,Ruble,Cash,0
2022/09/06 13:05,266946,81B0A82E0,4,81BEC55B0,16882.82,Ruble,16882.82,Ruble,Cheque,0
2022/09/06 13:14,266946,81B0A82E0,4,81BEC55B0,38959.53,Ruble,38959.53,Ruble,Credit Card,0
2022/09/06 13:02,172103,81D780DF0,4,81DAF2F60,353494.24,Ruble,353494.24,Ruble,Cheque,0
2022/09/06 13:25,272140,81C69FF50,4,81EEC88C0,594025.96,Ruble,594025.96,Ruble,Cheque,0
2022/09/06 13:08,272140,81C69FF50,4,81EEC88C0,977401.28,Ruble,977401.28,Ruble,Credit Card,0
2022/09/06 13:17,172204,81AE2D650,4,81F9C7430,31702.11,Ruble,31702.11,Ruble,Cheque,0
2022/09/06 13:21,172204,81AE2D650,4,81F9C7430,90909.7,Ruble,90909.7,Ruble,Credit Card,0
2022/09/06 13:19,79177,82029F9D0,4,8210A97C0,1519473.47,Ruble,1519473.47,Ruble,Cheque,0
2022/09/06 13:54,3,800090490,4,806B03390,55820137.57,Yen,55820137.57,Yen,Cheque,0
2022/09/06 13:38,3,800090490,4,806B03390,2121933.65,Yen,2121933.65,Yen,Credit Card,0
2022/09/06 13:49,3,800090490,4,806B03390,58603768.72,Yen,58603768.72,Yen,Cash,0
2022/09/06 13:53,3,800090490,4,806B03390,43560048.15,Yen,43560048.15,Yen,ACH,0
2022/09/06 13:38,3,800090490,4,806B03390,114050789.07,Yen,114050789.07,Yen,Wire,0
2022/09/06 13:51,3,802BFDA80,4,80E80DBE0,64309.11,Yen,64309.11,Yen,Cheque,0
2022/09/06 13:39,3,802BFDA80,4,80E80DBE0,261535.66,Yen,261535.66,Yen,Credit Card,0
2022/09/06 13:46,134252,81126D950,4,8128CDAF0,53966.37,Yen,53966.37,Yen,Cheque,0
2022/09/06 13:37,134252,81126D950,4,8128CDAF0,86946.86,Yen,86946.86,Yen,Credit Card,0
2022/09/06 13:30,3,81225DC80,4,812959990,430105.35,Yen,430105.35,Yen,Cheque,0
2022/09/06 13:40,3,81225DC80,4,812959990,357519.55,Yen,357519.55,Yen,Credit Card,0
2022/09/06 13:39,237845,80D2FF730,4,8129A6680,16635.3,Yen,16635.3,Yen,Cheque,0
2022/09/06 13:42,237845,80D2FF730,4,8129A6680,33043.85,Yen,33043.85,Yen,Credit Card,0
2022/09/06 13:36,239559,8136ED2B0,4,8136ED210,266535.71,Yen,266535.71,Yen,ACH,0
2022/09/06 13:36,249406,812376E90,4,81429BB90,267162.54,Yen,267162.54,Yen,Cheque,0
2022/09/06 13:30,249406,812376E90,4,81429BB90,19476.8,Yen,19476.8,Yen,Credit Card,0
2022/09/06 13:40,40850,812287530,4,814491B60,28077.47,Yen,28077.47,Yen,Cheque,0
2022/09/06 13:42,40850,812287530,4,814491B60,34789.52,Yen,34789.52,Yen,Credit Card,0
2022/09/06 13:59,54448,81404BB20,4,8147B5A10,253246.55,Yen,253246.55,Yen,Cheque,0
2022/09/06 13:41,54448,81404BB20,4,8147B5A10,194424.83,Yen,194424.83,Yen,Credit Card,0
2022/09/06 13:31,240391,812D1E0A0,4,82E8BA180,38592.09,Yen,38592.09,Yen,Cheque,0
2022/09/06 13:47,240391,812D1E0A0,4,82E8BA180,250.22,Yen,250.22,Yen,Credit Card,0
2022/09/06 13:34,27,8127A0700,4,815E48340,4575010.83,Rupee,4575010.83,Rupee,Cheque,0
2022/09/06 13:40,27,8127A0700,4,815E48340,489979.1,Rupee,489979.1,Rupee,Credit Card,0
2022/09/06 13:57,27,8127A0700,4,815E48340,19473824.29,Rupee,19473824.29,Rupee,Cash,0
2022/09/06 13:30,27,8127A0700,4,815E48340,205033.02,Rupee,205033.02,Rupee,ACH,0
2022/09/06 13:40,27,8000964E0,4,815EEEA20,353113.38,Rupee,353113.38,Rupee,Cheque,0
2022/09/06 13:30,27,8000964E0,4,815EEEA20,99112.93,Rupee,99112.93,Rupee,Cash,0
2022/09/06 13:49,6,81279DEA0,4,815F3AEB0,12207.06,Rupee,12207.06,Rupee,Cheque,0
2022/09/06 13:38,6,81279DEA0,4,815F3AEB0,38691.93,Rupee,38691.93,Rupee,Credit Card,0
2022/09/06 13:30,6,815E5F880,4,816152990,1159936.84,Rupee,1159936.84,Rupee,Cheque,0
2022/09/06 13:57,6,815E5F880,4,816152990,379707.77,Rupee,379707.77,Rupee,Cash,0
2022/09/06 13:45,260500,81749E410,4,81850C680,776026.77,Rupee,776026.77,Rupee,Cheque,0
2022/09/06 13:33,260500,81749E410,4,81850C680,153661.66,Rupee,153661.66,Rupee,Credit Card,0
2022/09/06 13:36,260500,81749E410,4,81850C680,2574197.68,Rupee,2574197.68,Rupee,ACH,0
2022/09/06 13:49,70,100428780,4,818FFEFA0,451111.93,Rupee,451111.93,Rupee,Cheque,0
2022/09/06 13:32,70,100428780,4,818FFEFA0,48378.97,Rupee,48378.97,Rupee,Credit Card,0
2022/09/06 13:52,70,100428780,4,818FFEFA0,13387.9,Rupee,13387.9,Rupee,Cash,0
2022/09/06 13:58,160525,81740B240,4,8198DC9A0,20480.77,Rupee,20480.77,Rupee,Cheque,0
2022/09/06 13:49,160525,81740B240,4,8198DC9A0,78168.32,Rupee,78168.32,Rupee,Credit Card,0
2022/09/06 13:34,161795,817EC1260,4,819A54D60,29862.05,Rupee,29862.05,Rupee,Cheque,0
2022/09/06 13:34,161795,817EC1260,4,819A54D60,112175.35,Rupee,112175.35,Rupee,Cash,0
2022/09/06 13:30,70,100428780,4,81A01E7D0,7856.86,Rupee,7856.86,Rupee,Cheque,0
2022/09/06 13:52,70,100428780,4,81A01E7D0,11839.74,Rupee,11839.74,Rupee,Credit Card,0
2022/09/06 13:33,4,81636F8F0,4,8000A82E0,333761.33,Ruble,333761.33,Ruble,Cheque,0
2022/09/06 13:49,15,81890D630,4,818922D20,22072591.04,Ruble,22072591.04,Ruble,Cheque,0
2022/09/06 13:53,15,81890D630,4,818922D20,245803.74,Ruble,245803.74,Ruble,Credit Card,0
2022/09/06 13:35,28,81892AAA0,4,81A55C9C0,22938.78,Ruble,22938.78,Ruble,Cheque,0
2022/09/06 13:43,28,81892AAA0,4,81A55C9C0,19097.13,Ruble,19097.13,Ruble,Credit Card,0
2022/09/06 13:58,25444,80B2EBB80,4,81A998790,1721279.31,Ruble,1721279.31,Ruble,Cheque,0
2022/09/06 13:59,25444,80B2EBB80,4,81A998790,171681.97,Ruble,171681.97,Ruble,Credit Card,0
2022/09/06 13:35,72269,81B098830,4,81B581AF0,19561.07,Ruble,19561.07,Ruble,Cheque,0
2022/09/06 13:59,72269,81B098830,4,81B581AF0,48106.99,Ruble,48106.99,Ruble,Cash,0
2022/09/09 16:01,118676,80CF99850,4,80F6AE450,736079.38,Yen,736079.38,Yen,ACH,1
2022/09/06 13:30,272896,81B692F40,4,81C63CDC0,276006.43,Ruble,276006.43,Ruble,Cheque,0
2022/09/06 13:46,272896,81B692F40,4,81C63CDC0,102655.74,Ruble,102655.74,Ruble,Credit Card,0
2022/09/06 13:44,272896,81B692F40,4,81C63CDC0,52188.24,Ruble,52188.24,Ruble,Cash,0
2022/09/06 13:49,274066,81C02E2A0,4,81D046210,10099.52,Ruble,10099.52,Ruble,Cheque,0
2022/09/06 14:26,13,80008FCB0,4,808F8BE00,52831.51,Yen,52831.51,Yen,Cheque,0
2022/09/06 14:16,13,80008FCB0,4,808F8BE00,15931.0,Yen,15931.0,Yen,Credit Card,0
2022/09/06 14:20,23,806B04E40,4,80DE35B40,15391.8,Yen,15391.8,Yen,Cheque,0
2022/09/06 14:16,23,806B04E40,4,80DE35B40,119957.39,Yen,119957.39,Yen,Credit Card,0
2022/09/06 14:14,13,810CEF670,4,811A55AB0,400372.96,Yen,400372.96,Yen,Cheque,0
2022/09/06 14:12,70,100428738,4,812CE7E10,16746.54,Yen,16746.54,Yen,Cheque,0
2022/09/06 14:29,143234,8131A5FE0,4,8131FC550,76749.02,Yen,76749.02,Yen,Cheque,0
2022/09/06 14:27,143234,8131A5FE0,4,8131FC550,228221.74,Yen,228221.74,Yen,Credit Card,0
2022/09/06 14:12,249406,812F63F30,4,8133B0090,142.6,Yen,142.6,Yen,Cheque,0
2022/09/06 14:24,249406,812F63F30,4,8133B0090,1115.0,Yen,1115.0,Yen,Credit Card,0
2022/09/06 14:04,249406,812F63F30,4,8133B0090,122.75,Yen,122.75,Yen,Cash,0
2022/09/06 14:28,249406,812F63F30,4,8133B0090,29.97,Yen,29.97,Yen,ACH,0
2022/09/06 14:14,235832,8131839B0,4,813E96550,10464089.57,Yen,10464089.57,Yen,Cheque,0
2022/09/06 14:22,235832,8131839B0,4,813E96550,2566299.49,Yen,2566299.49,Yen,Credit Card,0
2022/09/06 14:25,235832,8131839B0,4,813E96550,9565112.17,Yen,9565112.17,Yen,ACH,0
2022/09/06 14:19,235832,8131839B0,4,813E96550,1737675.88,Yen,1737675.88,Yen,Wire,0
2022/09/06 14:24,240391,8129E1860,4,8145A8A70,9958.46,Yen,9958.46,Yen,Cheque,0
2022/09/06 14:08,240391,8129E1860,4,8145A8A70,21821.26,Yen,21821.26,Yen,Credit Card,0
2022/09/06 14:08,240391,8129E1860,4,8145A8A70,23928.58,Yen,23928.58,Yen,Cash,0
2022/09/06 14:22,25,800097AA0,4,812B877F0,83369.22,Rupee,83369.22,Rupee,Cheque,0
2022/09/06 14:17,25,800097AA0,4,812B877F0,57670.96,Rupee,57670.96,Rupee,Credit Card,0
2022/09/06 14:12,70,100428780,4,815E69380,250915.64,Rupee,250915.64,Rupee,Cheque,0
2022/09/06 14:18,27,815E36FA0,4,815F8FDD0,141690.44,Rupee,141690.44,Rupee,Cheque,0
2022/09/06 14:14,70,100428780,4,815E88860,31331.99,Rupee,31331.99,Rupee,Cheque,0
2022/09/06 14:20,70,100428780,4,815E88860,33068.36,Rupee,33068.36,Rupee,Credit Card,0
2022/09/06 14:20,70,100428780,4,815E88860,14082.12,Rupee,14082.12,Rupee,Cash,0
2022/09/06 14:13,25,815EC6550,4,81637D670,262443.35,Rupee,262443.35,Rupee,Cheque,0
2022/09/06 14:13,25,815EC6550,4,81637D670,51574.0,Rupee,51574.0,Rupee,Cash,0
2022/09/06 14:23,25,815EC6550,4,81637D670,76449.61,Rupee,76449.61,Rupee,ACH,0
2022/09/06 14:01,4,81606DDD0,4,816389F70,92209.29,Rupee,92209.29,Rupee,Credit Card,0
2022/09/06 14:13,260500,819031F40,4,81F62D8E0,4419488.2,Rupee,4419488.2,Rupee,Cheque,0
2022/09/06 14:29,260500,819031F40,4,81F62D8E0,3120716.0,Rupee,3120716.0,Rupee,Cash,0
2022/09/06 14:04,260500,819031F40,4,81F62D8E0,1358056.9,Rupee,1358056.9,Rupee,Wire,0
2022/09/06 14:04,70,1004287C8,4,81A2C9990,7439.18,Ruble,7439.18,Ruble,Cheque,0
2022/09/06 14:02,70,1004287C8,4,81A2C9990,7451.22,Ruble,7451.22,Ruble,Credit Card,0
2022/09/06 14:04,4,81AC69200,4,81ADAAA90,142113.77,Ruble,142113.77,Ruble,Cheque,0
2022/09/06 14:16,4,81AC69200,4,81ADAAA90,105845.21,Ruble,105845.21,Ruble,Credit Card,0
2022/09/06 14:10,70,1004287C8,4,81B3EA4B0,52536979.76,Ruble,52536979.76,Ruble,Cheque,0
2022/09/06 14:26,70,1004287C8,4,81B3EA4B0,430822.47,Ruble,430822.47,Ruble,Credit Card,0
2022/09/06 14:12,70,1004287C8,4,81B3EA4B0,1033754.82,Ruble,1033754.82,Ruble,Cash,0
2022/09/06 14:16,275027,81BC5F900,4,81BFF9C70,34064.86,Ruble,34064.86,Ruble,Cheque,0
2022/09/06 14:11,275027,81BC5F900,4,81BFF9C70,136592.63,Ruble,136592.63,Ruble,Cash,0
2022/09/06 14:22,274745,81B5FB470,4,81C02B050,578863.0,Ruble,578863.0,Ruble,Cheque,0
2022/09/06 14:08,274745,81B5FB470,4,81C02B050,10750.1,Ruble,10750.1,Ruble,ACH,0
2022/09/06 14:11,274745,81B5FB470,4,81C02B050,13902.32,Ruble,13902.32,Ruble,Wire,0
2022/09/06 14:13,173562,81C2AC7F0,4,81C79D8F0,13121397.09,Ruble,13121397.09,Ruble,Cheque,0
2022/09/06 14:09,173562,81C2AC7F0,4,81C79D8F0,4283752.42,Ruble,4283752.42,Ruble,Cash,0
2022/09/06 14:26,171918,81A8692D0,4,81D0FF550,26255.72,Ruble,26255.72,Ruble,Cheque,0
2022/09/06 14:20,15,81A764880,4,81D36E400,530787.65,Ruble,530787.65,Ruble,Cheque,0
2022/09/06 14:24,15,81A764880,4,81D36E400,318885.12,Ruble,318885.12,Ruble,Credit Card,0
2022/09/06 14:00,70,1004287C8,4,81DAACE00,524953.84,Ruble,524953.84,Ruble,Cheque,0
2022/09/06 14:01,174634,81DA313F0,4,81E229A10,1335910.16,Ruble,1335910.16,Ruble,Cheque,0
2022/09/06 14:14,174634,81DA313F0,4,81E229A10,636524.62,Ruble,636524.62,Ruble,Cash,0
2022/09/06 14:11,79177,81DE1F790,4,81F8B4890,68110.8,Ruble,68110.8,Ruble,Cheque,0
2022/09/06 14:21,172103,81B60B4C0,4,81F9C9710,4885.23,Ruble,4885.23,Ruble,Cheque,0
2022/09/06 14:29,172103,81B60B4C0,4,81F9C9710,20656.87,Ruble,20656.87,Ruble,Credit Card,0
2022/09/06 14:45,23,80008DBA0,4,805DA7EA0,328868.68,Yen,328868.68,Yen,Cheque,0
2022/09/06 14:39,23,80008DBA0,4,805DA7EA0,486191.78,Yen,486191.78,Yen,Credit Card,0
2022/09/06 14:38,23,80008DBA0,4,805DA7EA0,558070.89,Yen,558070.89,Yen,ACH,0
2022/09/06 14:41,23,80E7EDDB0,4,80E920140,107682.35,Yen,107682.35,Yen,Cheque,0
2022/09/06 14:33,23,80E7EDDB0,4,80E920140,142450.9,Yen,142450.9,Yen,Credit Card,0
2022/09/06 14:47,5,80E7FAD00,4,80F098E00,4647.44,Yen,4647.44,Yen,Credit Card,0
2022/09/06 14:51,5,80E7FAD00,4,80F098E00,15491.36,Yen,15491.36,Yen,Cash,0
2022/09/06 14:57,40850,810C99860,4,81298EF70,469067.09,Yen,469067.09,Yen,Cheque,0
2022/09/06 14:51,40850,810C99860,4,81298EF70,257319.06,Yen,257319.06,Yen,Credit Card,0
2022/09/06 14:33,70,100428738,4,8138DED10,163313.16,Yen,163313.16,Yen,Cheque,0
2022/09/06 14:42,70,100428738,4,8138DED10,1236499.99,Yen,1236499.99,Yen,Credit Card,0
2022/09/06 14:31,140811,81324C680,4,81406CEF0,22359.9,Yen,22359.9,Yen,Cheque,0
2022/09/06 14:37,140811,81324C680,4,81406CEF0,3865.88,Yen,3865.88,Yen,Credit Card,0
2022/09/06 14:51,147736,813B6A220,4,814500930,256554.39,Yen,256554.39,Yen,Cheque,0
2022/09/06 14:40,147736,813B6A220,4,814500930,266956.48,Yen,266956.48,Yen,ACH,0
2022/09/06 14:43,52481,813B53CB0,4,814588E50,3238782.98,Yen,3238782.98,Yen,Cheque,0
2022/09/06 14:55,52481,813B53CB0,4,814588E50,360076.69,Yen,360076.69,Yen,Credit Card,0
2022/09/06 14:39,52481,813B53CB0,4,814588E50,3931781.97,Yen,3931781.97,Yen,Cash,0
2022/09/06 14:45,249185,812812B20,4,814624B40,24344.43,Yen,24344.43,Yen,Cheque,0
2022/09/06 14:33,249185,812812B20,4,814624B40,37143.63,Yen,37143.63,Yen,Credit Card,0
2022/09/06 14:37,150204,812F21EF0,4,815592530,846962.83,Yen,846962.83,Yen,Cheque,0
2022/09/06 14:35,150204,812F21EF0,4,815592530,188201.5,Yen,188201.5,Yen,ACH,0
2022/09/06 14:36,26,800096690,4,815E1D710,11133.17,Rupee,11133.17,Rupee,Cheque,0
2022/09/06 14:54,26,800096690,4,815E1D710,24884.02,Rupee,24884.02,Rupee,ACH,0
2022/09/06 14:34,26,800096690,4,815E1D710,39454.37,Rupee,39454.37,Rupee,Wire,0
2022/09/06 14:38,25,812797E90,4,815E4C930,19125883.2,Rupee,19125883.2,Rupee,Cheque,0
2022/09/06 14:37,25,812797E90,4,815E4C930,362991.57,Rupee,362991.57,Rupee,Credit Card,0
2022/09/06 14:37,159278,815E85B70,4,815F43020,8078773.56,Rupee,8078773.56,Rupee,Cheque,0
2022/09/06 14:30,70,100428780,4,815FA4870,19341.4,Rupee,19341.4,Rupee,Cheque,0
2022/09/06 14:31,70,100428780,4,815FA4870,4576.81,Rupee,4576.81,Rupee,Credit Card,0
2022/09/06 14:34,4,800084E40,4,8161727A0,139894.15,Rupee,139894.15,Rupee,Cheque,0
2022/09/06 14:53,4,800084E40,4,8161727A0,77547.67,Rupee,77547.67,Rupee,Credit Card,0
2022/09/06 14:43,159430,815F203A0,4,8164CF170,12238.41,Rupee,12238.41,Rupee,Cheque,0
2022/09/06 14:37,159430,815F203A0,4,8164CF170,4864.72,Rupee,4864.72,Rupee,Credit Card,0
2022/09/06 14:55,25,815E17730,4,817A9E120,80554.6,Rupee,80554.6,Rupee,Cheque,0
2022/09/06 14:58,4,815E790E0,4,817AAA810,159563982.96,Rupee,159563982.96,Rupee,Cheque,0
2022/09/06 14:37,4,815E790E0,4,817AAA810,1692825.25,Rupee,1692825.25,Rupee,Credit Card,0
2022/09/06 14:51,4,815E790E0,4,817AAA810,341226144.5,Rupee,341226144.5,Rupee,Cash,0
2022/09/06 14:50,259933,816F170E0,4,817C00710,4713.39,Rupee,4713.39,Rupee,Cheque,0
2022/09/06 14:58,259933,816F170E0,4,817C00710,5754.18,Rupee,5754.18,Rupee,Credit Card,0
2022/09/06 14:37,259933,816F170E0,4,817C00710,2947.86,Rupee,2947.86,Rupee,ACH,0
2022/09/06 14:42,160648,816DD4CA0,4,8189FA820,548104.15,Rupee,548104.15,Rupee,Cheque,0
2022/09/06 14:30,159278,8166C4CA0,4,8199A08F0,102219.2,Rupee,102219.2,Rupee,Cheque,0
2022/09/06 14:43,159278,8166C4CA0,4,8199A08F0,73945.17,Rupee,73945.17,Rupee,Wire,0
2022/09/06 14:31,171221,81A321210,4,81A896DF0,1610440.78,Ruble,1610440.78,Ruble,Cheque,0
2022/09/06 14:46,70,1004287C8,4,81B3FEF00,111151.82,Ruble,111151.82,Ruble,Cheque,0
2022/09/06 14:49,172204,81AE77100,4,81DA0FDB0,9663.11,Ruble,9663.11,Ruble,Cheque,0
2022/09/06 14:44,172204,81AE77100,4,81DA0FDB0,6453.74,Ruble,6453.74,Ruble,ACH,0
2022/09/06 15:26,23,806B106A0,4,808F8C840,647825.96,Yen,647825.96,Yen,Cheque,0
2022/09/06 15:25,23,806B106A0,4,808F8C840,2926587.53,Yen,2926587.53,Yen,Cash,0
2022/09/06 15:23,39424,80E813720,4,80F09B170,56246.74,Yen,56246.74,Yen,Cheque,0
2022/09/06 15:28,23,80D51D890,4,80FE935D0,4866.92,Yen,4866.92,Yen,Cheque,0
2022/09/06 15:21,23,80D51D890,4,80FE935D0,38698.21,Yen,38698.21,Yen,Credit Card,0
2022/09/06 15:20,3,80AF5DF50,4,80FECE220,48279056.62,Yen,48279056.62,Yen,Cheque,0
2022/09/06 15:10,3,80005FC60,4,8121C5170,646981.55,Yen,646981.55,Yen,Cheque,0
2022/09/06 15:25,3,80005FC60,4,8121C5170,347620.52,Yen,347620.52,Yen,Credit Card,0
2022/09/06 15:05,3,80005FC60,4,8121C5170,838639.8,Yen,838639.8,Yen,Cash,0
2022/09/06 15:09,3,80005FC60,4,8121C5170,487464.13,Yen,487464.13,Yen,ACH,0
2022/09/06 15:05,140811,80F8379A0,4,8121C5170,15821.05,Yen,15821.05,Yen,Cheque,0
2022/09/06 15:24,140811,80F8379A0,4,8121C5170,21545.02,Yen,21545.02,Yen,Cash,0
2022/09/06 15:03,70,100428738,4,8123A0140,176164.8,Yen,176164.8,Yen,Cheque,0
2022/09/06 15:03,70,100428738,4,8123A0140,1076374.91,Yen,1076374.91,Yen,Credit Card,0
